clip_id,minADE,parquet_index
3b5ad8a6-707e-4cb7-b2ba-08c469b44bd7,1.9374329,138
42c801fc-30f6-42ec-9774-4e08bb26cda4,2.506897,139
464cd3c5-70c0-474b-a36d-658c26f57d2b,2.269281,140
49fd171f-2b29-47a5-ba35-5cd5f6ddb825,0.35696596,141
4a673db1-9cd5-4e2a-881c-65bf93b433a3,0.19571719,142
4ecebb42-e646-488d-8196-108107b1eea4,6.205701,143
4f960235-ca46-4bc9-bf28-a137b621f652,0.8616485,144
51c09b93-3eba-451d-846c-b0dfb67c3095,4.9587345,145
5743b428-a413-427d-b397-cccad78d62ac,0.6667456,146
5a1ea30e-5935-4588-a4c7-1272ea8ad1e8,2.1239781,147
5ae295c8-0ea6-41a8-bffc-5ba41709411d,0.64221954,148
5eaec8e3-179e-4d2b-b01c-c610a2d67e0d,4.2104096,149
5ee8ad57-ab2f-418e-9d6e-0e0f7aad7732,0.0011530946,150
5f7eb4d3-aff7-4b45-a4b8-e1a6097e4eda,0.8176527,151
6467d425-fded-4052-b846-8d8524e04955,0.098843426,152
647d3897-7bb5-460d-b189-eb7bdc7c2949,0.9803264,153
65100ce0-63e4-460f-b618-a4558babcf66,0.5971873,154
65e8f454-fd16-48da-951d-34ace54aa0d8,0.40977603,155
676d767f-b3b9-4df6-af63-17d76fa3eb64,1.0043283,156
697fd61d-2579-426e-9d56-f18480c4db90,0.0005979283,157
6c98cc95-804c-46d2-a5e3-53ee7fb8b899,0.88388133,158
7451ffbe-be8b-46c1-923e-e80c23f640ac,0.67210746,159
751758b2-2d59-41b8-b3dd-2f7fecbae0ce,0.40556937,160
75537f4f-ec6e-4888-953a-3a770bdd4c84,0.23812877,161
76f7c16a-9038-441f-a25d-fc4ea3017be9,0.57048273,162
778d30f3-7f96-40b4-b89e-851cfa6bed3d,1.4622281,163
77aa2ba8-28fc-42c0-b4af-31fc1391e5d1,0.75022256,164
79ca0694-4b59-465f-9d69-6ee54168e56f,0.6591936,165
7a990bd0-7f4d-4766-b735-effc8088e1eb,1.5572977,166
7b34def6-faec-4103-9e40-cb29115de85e,0.0135655785,167
7b4cee06-a904-40cf-8179-a7c971524555,3.8741205,168
7b8a6cc0-cd6b-45f9-b9e9-ecc5267178d2,1.0569108,169
81ec9b55-bae7-4b2f-b99e-062d8e739860,5.2562423,170
82cc0eec-4690-46f9-a13b-49b181421d7e,2.1328177,171
8311e506-70f5-47cc-818f-0c41d903d3bf,0.5318958,172
8496830f-042d-4b82-a63b-5ac095e5dc6f,0.41982162,173
84b58f05-dbdb-4513-8a05-a756c1f7cdc7,0.29704374,174
84d29ec1-4c44-4b0f-b926-d4d61f7684d8,5.764686,175
85d4315a-9a25-404e-b2b3-4301d02a67ec,0.31933767,176
8644f17d-7083-4680-b3e5-651daf178bd1,1.2923043,177
88db6b7d-df52-43ec-b004-c172478084f7,0.9415701,178
8a4afb44-873a-46ca-b998-f86bd7c43fdc,0.14715451,179
8f2935a1-a0e3-4863-94d9-0a758ac31543,0.8932029,180
8f8ec6ee-bcfb-41ab-9d85-0f80ae52e4d6,0.38158846,181
932ad789-82b5-48e7-83fc-bab9cdf7db39,1.1873939,182
948f6138-0a3f-439a-b0c6-46aa7c23870d,1.7408018,183
94934097-2fea-4d32-8981-476bdbe3b744,1.7317939,184
